X,Y,manhole.id,
-99.3883371399708,19.94115039986,"1"
-99.38812241979,19.9407090498766,"3"
-99.3880578195376,19.9405565998457,"4"
-99.3859942797877,19.9416239102341,"5"
-99.3855501503053,19.9417484196756,"7"
-99.385418579856,19.9413776304042,"8"
-99.3901182602835,19.9465985397924,"9"
-99.3900483399985,19.9464379400074,"11"
-99.3897314898175,19.9460250302124,"14"
-99.3893347501764,19.9455708504269,"17"
-99.3889964296569,19.9452922200857,"21"
-99.3910312303566,19.9475328799154,"22"
-99.3908714798346,19.9472090599977,"25"
-99.390398749536,19.9469446897988,"27"
-99.391262710191,19.9478967499199,"30"
-99.3881642773764,19.9386232796698,"32"
-99.3911406820035,19.9439500105911,"35"
-99.3907567293379,19.9435749442059,"37"
-99.3896345703726,19.9415449828501,"38"
-99.3895172872334,19.9415230676574,"39"
-99.3889196921284,19.9415211752372,"42"
-99.3886195401823,19.9415080199873,"43"
-99.3896682895863,19.9404279099182,"45"
-99.3897176303771,19.9406735403677,"46"
-99.3897446303707,19.9408966597435,"48"
-99.3918819397304,19.9412739098502,"49"
-99.3917466497587,19.9414415799808,"50"
-99.3915137402277,19.9417045098883,"51"
-99.3929591103965,19.9426461797382,"52"
-99.3924812386656,19.942814844846,"53"
-99.3922408408312,19.9424122822135,"54"
-99.3934627699644,19.9424514505349,"55"
-99.3932720897643,19.9425497513249,"56"
-99.3891472232782,19.9424219714857,"58"
-99.3893949503453,19.9424676362808,"59"
-99.3899927250386,19.9422772824309,"60"
-99.3907882529024,19.9418785197842,"61"
-99.3913054555541,19.9415444014793,"62"
-99.3844762798254,19.9471460900189,"63"
-99.3847919100393,19.9473410796209,"65"
-99.3858217100725,19.9432862203124,"66"
-99.3860638598483,19.9433643501842,"67"
-99.3860794803631,19.9434486498593,"68"
-99.3884775524808,19.939868701325,"69"
-99.3880870299664,19.9399614501912,"71"
-99.387916229925,19.9399819503612,"72"
-99.3885489401595,19.9398622604186,"73"
-99.3886464298581,19.9401570904343,"75"
-99.388690799892,19.9403200497146,"76"
-99.3885162504048,19.9402916298778,"78"
-99.3920209797317,19.9430894601334,"80"
-99.3915405588122,19.9432362567875,"81"
-99.388405679834,19.9427292902535,"82"
-99.3881964602125,19.9432074298765,"84"
-99.388063479645,19.9435504898766,"86"
-99.3897693395755,19.9464567099974,"87"
-99.3897020899286,19.9467903196531,"89"
-99.3896611398762,19.9471203402501,"91"
-99.3868706798594,19.9459689795882,"92"
-99.3868834000152,19.9463768801759,"93"
-99.391154887956,19.9401905914485,"94"
-99.3904028302224,19.9402005498406,"95"
-99.3931695491642,19.943183689863,"96"
-99.3884449698807,19.9447325998013,"98"
-99.3881245197969,19.9451442199966,"99"
-99.385345110356,19.9451175503256,"100"
-99.3854390601467,19.9447714799886,"101"
-99.3851089195298,19.9459074598696,"102"
-99.3850035799887,19.9462886596606,"104"
-99.3847976295573,19.9486238297496,"106"
-99.3847046497687,19.9483152598054,"107"
-99.3846969204041,19.9481296000868,"109"
-99.3848440803029,19.9487465196333,"110"
-99.3854378595672,19.9396110602036,"112"
-99.3853386200247,19.9391385999372,"114"
-99.3848034001907,19.938992799965,"117"
-99.3878454898285,19.9427836799595,"118"
-99.3875407495559,19.9428389398174,"120"
-99.3867403701275,19.942997980129,"122"
-99.3859687099996,19.9428281396931,"126"
-99.387957649542,19.9402510003176,"128"
-99.3879103499779,19.9450727495458,"130"
-99.3869798300572,19.9449916799978,"134"
-99.3860633400313,19.9448270499225,"137"
-99.3895100000066,19.9463797098487,"139"
-99.3892391495224,19.9461919502051,"142"
-99.3890332796437,19.9458984897427,"143"
-99.3887730000032,19.9455638199533,"145"
-99.3886233702333,19.9454235803078,"147"
-99.3881721799823,19.9438209796259,"148"
-99.3884268801358,19.9444344602098,"150"
-99.3900175401904,19.9403386796144,"151"
-99.3902896503557,19.9403160002575,"152"
-99.3852729198822,19.9462915802271,"153"
-99.3854873203113,19.946300000316,"154"
-99.3906188984664,19.9433985779049,"155"
-99.390513314931,19.9432168487423,"157"
-99.3912007404492,19.9420447401031,"158"
-99.3910693200348,19.942190200162,"159"
-99.3840414198076,19.9446243500725,"160"
-99.3846892303494,19.9447405998757,"164"
-99.3847657500041,19.9450149202187,"167"
-99.3922066005971,19.94095793603,"170"
-99.3919477742624,19.9408739630691,"172"
-99.391541710326,19.9409004197174,"173"
-99.3913314596476,19.9409199804334,"174"
-99.3920046027663,19.9411550067191,"175"
-99.3921213220913,19.941083099064,"176"
-99.3878863795597,19.9427972604208,"177"
-99.3879434596053,19.9431726798264,"179"
-99.3880169209754,19.9434039278398,"180"
-99.3913766597428,19.9424104901325,"181"
-99.39179823025,19.9426908799122,"183"
-99.3847267796567,19.9458355799639,"184"
-99.3846460500186,19.948625580362,"185"
-99.3864260903987,19.9414807397732,"186"
-99.3860249503823,19.9416807703841,"187"
-99.3915575544875,19.9471139739649,"188"
-99.3913180798019,19.947118769838,"190"
-99.3912581401874,19.9473674798851,"191"
-99.3890250928394,19.9407077051212,"193"
-99.3885811999296,19.9409837799028,"194"
-99.3884239703895,19.9455279203727,"196"
-99.3878659700801,19.9460727399583,"199"
-99.3874086597991,19.9463433104146,"203"
-99.3922666943138,19.9444782065433,"207"
-99.3917183455011,19.9443176098023,"210"
-99.3903034200325,19.9409132898813,"212"
-99.3899738495185,19.9409165401779,"213"
-99.3923570898206,19.9435757098163,"214"
-99.3888105502934,19.9453567695867,"215"
-99.3893578300073,19.9398252202751,"217"
-99.3893990304315,19.9402376801299,"219"
-99.3927565730602,19.9392529285225,"220"
-99.3918283987799,19.9393032211471,"222"
-99.3912894204749,19.9393267098019,"223"
-99.3928662659662,19.9392077635646,"224"
-99.3928246003083,19.9398570803481,"225"
-99.3927828504047,19.9402279098382,"226"
-99.3893072297538,19.94083257037,"227"
-99.3842500196676,19.9408998801577,"229"
-99.3848224301579,19.9411715498298,"232"
-99.3852198297569,19.9413639195426,"235"
-99.385820980214,19.9411407201553,"239"
-99.3908948900012,19.9424316896785,"240"
-99.3906113399238,19.9428355696614,"241"
-99.3860563403802,19.9418166504315,"242"
-99.3867333504689,19.9418988298784,"245"
-99.3872346503731,19.942203509905,"247"
-99.3876778297457,19.9425925203286,"250"
-99.3891465502526,19.9423823804353,"251"
-99.3891774499457,19.9422362902619,"252"
-99.3894130598687,19.9419431401526,"255"
-99.3895741696966,19.9418082499817,"257"
-99.3896577174845,19.9416877297151,"258"
-99.3924266388509,19.9428133646091,"259"
-99.3918189498897,19.9429206502903,"261"
-99.3882965396057,19.9452440204025,"266"
-99.388844540433,19.9403180604524,"269"
-99.3848128902087,19.9467367497657,"271"
-99.3856557395598,19.9406081800174,"277"
-99.38555414979,19.9402495403153,"278"
-99.3860776499961,19.9421399999379,"284"
-99.38564767987,19.9439746801438,"287"
-99.3857066904197,19.9436463101269,"288"
-99.3855166295733,19.9445288501547,"289"
-99.3893705104624,19.9396254601301,"291"
-99.3903919998026,19.9403038500892,"293"
-99.3903621698936,19.94058117033,"294"
-99.3912243997666,19.9401933196963,"296"
-99.3912201528205,19.9393255131691,"297"
-99.3909771489542,19.9393313405098,"298"
-99.3906617401184,19.9393344904482,"300"
-99.390447910179,19.9394901501064,"301"
-99.3935819106194,19.9392112293775,"302"
-99.390832919917,19.9475776500606,"304"
-99.3900824902748,19.9473933202594,"307"
-99.3854958901355,19.9463336604175,"309"
-99.3868822801998,19.947628770072,"310"
-99.3865545196814,19.9475446599795,"313"
-99.3861800600785,19.9472065704338,"316"
-99.385704400022,19.9466472300774,"317"
-99.3928666507457,19.9421078789561,"319"
-99.3925471495556,19.9422664001424,"321"
-99.3934859503977,19.9419782602433,"322"
-99.3929386202255,19.9420980200668,"325"
-99.3924521502165,19.9406155496572,"328"
-99.3922034147593,19.9408845955224,"330"
-99.3923594726161,19.9415012697438,"331"
-99.3921935181356,19.9424425936506,"332"
-99.3920134543838,19.9425757427912,"333"
-99.3869466802353,19.9481388197889,"338"
-99.3869586801477,19.9484450001565,"340"
-99.3899292433393,19.9427148974304,"341"
-99.3896686007051,19.9426156571059,"342"
-99.3893963615257,19.9425258126053,"343"
-99.3903117300511,19.9395059609015,"344"
-99.3898088802502,19.9395667707208,"345"
-99.3912526302929,19.9404069700254,"346"
-99.3927410904067,19.9402186195826,"348"
-99.3925022796073,19.9402349999422,"349"
-99.3921048899843,19.9403181096716,"350"
-99.3917294799461,19.9403464001707,"352"
-99.3879046503245,19.9397439201727,"353"
-99.3879334801997,19.9392292296122,"355"
-99.3847852900891,19.9435426002928,"357"
-99.385059059569,19.9438272003563,"359"
-99.3854405696835,19.9439548298433,"361"
-99.3893835399266,19.9470661395849,"363"
-99.3888462499032,19.9471105103591,"366"
-99.3883120796292,19.9471642297169,"370"
-99.3880807195537,19.947329429946,"371"
-99.3876230300168,19.9474512196082,"374"
-99.3872871200722,19.9475580302241,"375"
-99.3895359751593,19.9378073406986,"378"
-99.3915582902066,19.9430388801625,"379"
-99.391068279783,19.9431621797398,"381"
-99.3905976536954,19.9430250971491,"384"
-99.3860603998055,19.9463399100853,"387"
-99.3892861182628,19.9397977366637,"388"
-99.3890057100451,19.9398234599827,"390"
-99.3858830601858,19.9413495399646,"392"
-99.3888503999026,19.9404649700028,"394"
-99.3853749400679,19.9455979102113,"397"
-99.3873698960567,19.9435662874275,"399"
-99.387006871336,19.9433431781873,"401"
-99.3866300127019,19.9432137497727,"403"
-99.3870862334884,19.9437533066999,"405"
-99.3867670568215,19.9437846094405,"407"
-99.3878801064052,19.9435232618638,"408"
-99.3875665356223,19.9435773515772,"409"
-99.3854061136098,19.9376920994619,"410"
-99.38545564367,19.9383328916938,"412"
-99.3853997697476,19.9389153217048,"415"
-99.3851387056931,19.9387726484541,"419"
-99.3840604522259,19.9378003745339,"423"
-99.3839074856805,19.9372087924154,"424"
-99.3844783165246,19.9386553714549,"425"
-99.3842695886061,19.9383107461173,"426"
-99.3838247813358,19.9368128329962,"427"
-99.3847121588742,19.9381186704283,"428"
-99.3844519836498,19.9376698540186,"430"
-99.3841676713847,19.9371378267714,"431"
-99.3936256678595,19.9401661911719,"436"
-99.393064366836,19.9400701854951,"440"
-99.3901281489566,19.9427926844409,"445"
-99.3899610209503,19.9429158857752,"446"
-99.39006791532,19.9432271753306,"447"
-99.3901654779172,19.9432984201806,"449"
-99.3916305149687,19.9412356248598,"453"
-99.391355646491,19.9413025603869,"454"
-99.3910341728594,19.9413737063319,"455"
-99.390736553879,19.9414493088838,"456"
-99.3904470025434,19.9414834873856,"457"
-99.390081867696,19.9415267124332,"458"
-99.3897761268654,19.9416282379711,"459"
-99.3895878980216,19.9415616441547,"460"
